App,Class,B,CBO,CLOC,COM_RAT,Command,Cons,CSA,CSO,CSOA,Cyclic,D,Dcy,Dcy1,DIT,Dpt,Dpt1,E,Inner,Inner1,Jf,JLOC,Jm,JTA,JTM,LCOM,Level,Level1,LOC,MPC,N,n,NAAC,NAIC,NCLOC,NOAC,NOC,NOIC,NOOC,NTP,OCavg,OCmax,OPavg,OSavg,OSmax,PDcy,PDpt,Query,RFC,STAT,SUB,TCOM_RAT,TODO,V,WMC
android-xbmcremote,org.codehaus.jackson.map.deser.CustomDeserializerFactory,0,8,115,0.697,2,1,2,55,57,0,23,8,216,4,0,0,9601,0,0,1,81,0.4,0,0,2,19,71,165,8,84,31,2,0,50,2,0,38,2,0,2.2,3,2,4.2,7,4,0,2,13,21,0,2.3,0,416,11
android-xbmcremote,org.codehaus.jackson.map.deser.DateDeserializer,0,6,7,0.3889,0,1,1,34,35,0,4,5,157,4,1,137,172,0,0,1,7,0,0,0,1,14,66,18,2,13,10,0,1,11,1,0,28,0,0,1,1,1,1,1,3,1,1,4,2,0,0.6364,0,43,2
android-xbmcremote,org.codehaus.jackson.map.deser.EnumDeserializer,0,8,15,0.3125,0,1,2,34,36,0,22,6,158,4,2,137,7657,0,0,0,8,0,0,0,1,14,66,48,13,65,36,1,1,33,1,0,28,0,0,3,5,1.5,8,14,3,1,1,13,16,0,0.4545,0,336,6
android-xbmcremote,org.codehaus.jackson.map.deser.EnumMapDeserializer,0,9,14,0.2333,0,1,3,34,37,0,23,8,157,3,1,136,10258,0,0,0,8,0,0,0,2,13,65,60,14,78,45,2,1,46,2,0,25,1,0,2,5,1.75,4.5,12,3,1,3,16,18,0,0.3043,0,428,8
android-xbmcremote,org.codehaus.jackson.map.deser.EnumResolver,0,8,11,0.2157,0,1,3,19,22,0,19,2,132,1,6,141,7630,0,0,0,8,0.1429,0,0,4,7,58,51,5,75,39,3,0,40,6,0,11,0,1,1.29,2,1.29,2.29,5,1,1,6,12,16,0,0.275,0,396,9
android-xbmcremote,org.codehaus.jackson.map.deser.EnumSetDeserializer,0,9,16,0.2667,0,1,3,34,37,0,25,8,159,3,1,136,8886,0,0,0,8,0,0,0,2,15,67,60,11,66,37,2,1,44,2,0,25,1,0,1.75,4,1.5,3.75,10,3,1,3,14,15,0,0.3636,0,343,7
android-xbmcremote,org.codehaus.jackson.map.deser.FromStringDeserializer,0,11,10,0.2857,0,1,1,35,36,0,26,6,157,4,5,142,14657,5,0,1,4,0,0,0,1,14,66,35,,105,38,0,1,25,1,5,28,0,1,2,3,1.67,4.5,8,3,1,2,8,9,5,0.5217,0,551,4
android-xbmcremote,org.codehaus.jackson.map.deser.FromStringDeserializer.CurrencyDeserializer,0,2,1,0.0909,0,1,1,37,38,0,5,2,158,5,0,0,224,0,0,1,0,0,0,0,1,15,67,11,2,13,11,0,1,10,1,0,29,0,0,1,1,1,1,1,2,0,1,4,2,0,0.1,0,44,2
android-xbmcremote,org.codehaus.jackson.map.deser.FromStringDeserializer.PatternDeserializer,0,3,1,0.0909,0,1,1,37,38,0,5,2,158,5,1,137,224,0,0,1,0,0,0,0,1,15,67,11,2,13,11,0,1,10,1,0,29,0,0,1,1,1,1,1,2,1,1,4,2,0,0.1,0,44,2
android-xbmcremote,org.codehaus.jackson.map.deser.FromStringDeserializer.URIDeserializer,0,3,0,0,0,1,1,37,38,0,5,2,158,5,1,137,224,0,0,1,0,0,0,0,1,15,67,10,2,13,11,0,1,10,1,0,29,0,0,1,1,1,1,1,2,1,1,4,2,0,0,0,44,2
android-xbmcremote,org.codehaus.jackson.map.deser.FromStringDeserializer.URLDeserializer,0,3,0,0,0,1,1,37,38,0,5,2,158,5,1,137,224,0,0,1,0,0,0,0,1,15,67,10,1,13,11,0,1,10,1,0,29,0,0,1,1,1,1,1,2,1,1,4,2,0,0,0,44,2
android-xbmcremote,org.codehaus.jackson.map.deser.FromStringDeserializer.UUIDDeserializer,0,3,0,0,0,1,1,37,38,0,4,2,158,5,1,137,179,0,0,1,0,0,0,0,1,15,67,9,2,12,10,0,1,9,1,0,29,0,0,1,1,1,1,1,2,1,1,4,2,0,0,0,39,2
android-xbmcremote,org.codehaus.jackson.map.deser.JsonNodeDeserializer,0,11,25,0.5319,0,1,3,42,45,0,25,10,159,4,1,136,12216,2,0,1,14,0.3333,0,0,2,15,67,47,4,97,30,1,2,22,2,0,35,0,0,1.67,1,1,2.33,1,4,1,2,6,7,0,1.1364,0,475,5
android-xbmcremote,org.codehaus.jackson.map.deser.JsonNodeDeserializer.ArrayDeserializer,0,7,0,0,0,1,3,41,44,0,14,6,157,4,1,137,1591,0,0,0,0,0,0,0,1,14,66,17,4,26,20,1,2,17,1,0,35,0,0,1.5,2,1,2,3,4,1,1,6,4,0,0,0,112,3
android-xbmcremote,org.codehaus.jackson.map.deser.JsonNodeDeserializer.ObjectDeserializer,0,7,0,0,0,1,3,41,44,0,22,6,157,4,1,137,3712,0,0,0,0,0,0,0,1,14,66,21,7,37,22,1,2,21,1,0,35,0,0,2,3,1,3.5,6,4,1,1,7,7,0,0,0,164,4
android-xbmcremote,org.codehaus.jackson.map.deser.MapDeserializer,1,20,82,0.3402,4,1,8,42,50,0,120,19,156,3,1,136,271965,0,1,0.5714,35,0.1818,0,0,2,13,65,241,56,344,96,7,1,161,7,0,24,3,0,2.91,9,2,7.91,33,5,1,6,42,87,0,0.4969,0,2265,32
android-xbmcremote,org.codehaus.jackson.map.deser.PropertyValue,0,6,16,0.5714,1,1,2,14,16,0,18,1,2,1,5,194,6808,3,0,0.5,11,0.5,0,0,1,3,3,28,,79,27,2,0,12,0,3,11,0,0,1,1,1.5,2,2,1,1,0,2,2,3,-1500,0,375,1
android-xbmcremote,org.codehaus.jackson.map.deser.PropertyValue.Any,0,4,6,0.24,1,1,4,16,20,0,7,3,134,2,1,191,671,0,0,0,6,0,0,0,1,8,59,25,2,23,17,2,2,19,1,0,11,0,0,1,1,2.5,2,3,2,1,0,4,4,0,0.3158,0,94,2
android-xbmcremote,org.codehaus.jackson.map.deser.PropertyValue.Map,0,3,4,0.2,1,1,3,16,19,0,6,2,3,2,1,191,533,0,0,0,4,0,0,0,1,4,4,20,2,20,16,1,2,16,1,0,11,0,0,1,1,2,1.5,2,2,1,0,4,3,0,0.25,0,80,2
android-xbmcremote,org.codehaus.jackson.map.deser.PropertyValue.Regular,0,4,4,0.2,1,1,3,16,19,0,7,3,135,2,1,191,519,0,0,0,4,0,0,0,1,8,59,20,2,19,15,1,2,16,1,0,11,0,0,1,1,2,1.5,2,2,1,0,4,3,0,0.25,0,74,2
android-xbmcremote,org.codehaus.jackson.map.deser.PropertyValueBuffer,0,11,24,0.4364,3,1,5,19,24,0,12,8,139,1,3,190,3384,0,0,0.6,24,0.1429,0,0,2,9,60,55,0,60,26,5,0,31,6,0,11,0,0,1,1,1.71,1.57,4,3,1,3,10,11,0,0.7742,0,282,7
android-xbmcremote,org.codehaus.jackson.map.deser.SettableAnyProperty,0,11,29,0.2843,4,1,3,22,25,0,41,7,132,1,4,192,39307,0,0,0,17,0.2,0,0,1,7,58,102,26,158,63,3,0,74,8,0,10,1,0,1.8,7,1.5,3.5,18,3,1,5,24,35,0,0.3784,0,944,18
android-xbmcremote,org.codehaus.jackson.map.deser.SettableBeanProperty,1,22,78,0.4875,4,1,5,25,30,0,74,9,133,1,13,196,180385,4,0,0.6,47,0.3077,0,0,4,7,58,160,,361,103,5,0,83,8,4,10,1,0,2,1,1.08,3.9,1,4,1,8,29,39,4,4,0,2413,20
android-xbmcremote,org.codehaus.jackson.map.deser.SettableBeanProperty.CreatorProperty,0,7,19,0.3958,2,1,7,30,37,0,8,6,134,2,1,136,1425,0,0,0.5,15,0.2,0,0,3,8,59,48,3,37,24,2,5,29,3,0,19,1,0,1,1,2,1.2,3,4,1,2,7,6,0,0.6552,0,169,5
android-xbmcremote,org.codehaus.jackson.map.deser.SettableBeanProperty.FieldProperty,0,7,7,0.1892,2,1,6,29,35,0,12,6,134,2,1,135,2422,0,0,1,7,0,0,0,1,8,59,37,6,40,28,1,5,30,3,0,20,0,0,1,1,2.25,1.75,3,4,1,1,9,7,0,0.2333,0,192,4
android-xbmcremote,org.codehaus.jackson.map.deser.SettableBeanProperty.MethodProperty,0,7,8,0.2105,2,1,6,29,35,0,12,6,134,2,1,135,2422,0,0,1,8,0,0,0,1,8,59,38,6,40,28,1,5,30,3,0,20,0,0,1,1,2.25,1.75,3,4,1,1,9,7,0,0.2667,0,192,4
android-xbmcremote,org.codehaus.jackson.map.deser.SettableBeanProperty.SetterlessProperty,0,10,18,0.3158,2,1,6,29,35,0,14,9,134,2,1,135,4752,0,0,1,8,0,0,0,2,8,59,57,7,60,40,1,5,40,3,0,20,0,0,1.5,3,2.25,3.75,11,4,1,1,13,15,0,0.425,0,319,6
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializationContext,0,14,79,0.3135,1,1,7,56,63,0,58,13,132,2,1,132,114472,0,0,0.5,34,0.1304,0,0,6,7,58,252,48,283,119,6,1,173,21,0,14,1,0,1.48,4,1.39,2.57,11,4,1,21,48,59,0,0.4566,0,1951,34
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer,5,49,137,0.3764,2,1,1,30,31,1,235,12,155,2,38,187,2157271,18,0,1,46,0.2857,0,0,3,12,64,364,,1184,214,1,0,231,12,10,13,1,1,4.29,2,2.14,9,2,4,1,11,41,126,49,1.1412,0,9165,60
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.BigDecimalDeserializer,0,7,3,0.1154,0,1,1,34,35,0,17,6,157,4,1,137,3778,0,0,1,0,0,0,0,1,14,66,26,7,44,30,0,1,24,1,0,28,0,0,2,3,1,5,9,3,1,1,10,10,0,0.0833,0,215,4
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.BigIntegerDeserializer,0,8,9,0.2432,0,1,1,34,35,0,25,7,157,4,1,137,7937,0,0,1,4,0,0,0,1,14,66,37,11,59,39,0,1,29,1,0,28,0,0,3,5,1,8,15,3,1,1,14,16,0,0.2759,0,311,6
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.BooleanDeserializer,0,6,0,0,0,1,2,36,38,0,5,5,158,5,1,137,360,0,0,1,0,0,0,0,1,15,67,14,2,18,16,0,2,14,1,0,29,0,0,1.5,2,2,1,1,3,1,1,4,2,0,0,0,72,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.ByteDeserializer,0,6,1,0.0526,0,1,2,36,38,0,12,5,158,5,1,137,2009,0,0,1,0,0,0,0,1,15,67,19,4,33,28,0,2,18,1,0,29,0,0,1.5,2,2,2.5,4,3,1,1,6,5,0,0.0556,0,158,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.CalendarDeserializer,0,6,4,0.1212,0,2,2,35,37,0,24,5,157,4,1,137,6057,0,0,1,4,0,0,0,1,14,66,33,8,50,29,1,1,29,1,0,28,0,0,1.67,3,1,4.33,10,3,1,1,10,13,0,0.1379,0,242,5
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.CharacterDeserializer,0,7,3,0.1071,0,1,2,36,38,0,20,6,158,5,1,137,5828,0,0,1,0,0,0,0,1,15,67,28,9,55,38,0,2,27,1,0,29,0,0,3,5,2,6,11,3,1,1,10,12,0,0.037,0,288,6
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.ClassDeserializer,0,7,1,0.05,0,1,1,34,35,0,14,6,157,4,1,137,2117,0,0,1,0,0,0,0,1,14,66,20,6,32,25,0,1,19,1,0,28,0,0,1.5,2,1,3.5,6,3,1,1,8,7,0,0.0526,0,148,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.DoubleDeserializer,0,6,0,0,0,1,2,36,38,0,5,5,158,5,1,137,304,0,0,1,0,0,0,0,1,15,67,14,2,16,14,0,2,14,1,0,29,0,0,1,1,2,1,1,3,1,1,4,2,0,0,0,60,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.FloatDeserializer,0,6,3,0.1765,0,1,2,36,38,0,6,5,158,5,1,137,432,0,0,1,0,0,0,0,1,15,67,17,3,18,16,0,2,14,1,0,29,0,0,1,1,2,1,1,3,1,1,5,2,0,0.2143,0,72,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.IntegerDeserializer,0,6,0,0,0,1,2,36,38,0,5,5,158,5,1,137,304,0,0,1,0,0,0,0,1,15,67,14,2,16,14,0,2,14,1,0,29,0,0,1,1,2,1,1,3,1,1,4,2,0,0,0,60,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.LongDeserializer,0,6,0,0,0,1,2,36,38,0,5,5,158,5,1,137,365,0,0,1,0,0,0,0,1,15,67,14,3,17,15,0,2,14,1,0,29,0,0,1,1,2,1,1,3,1,1,5,2,0,0,0,66,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.NumberDeserializer,0,10,28,0.3373,0,1,1,35,36,0,47,9,157,4,1,137,33870,0,0,1,16,0.3333,0,0,1,14,66,83,22,122,60,0,1,57,1,0,25,1,0,4.33,10,1.67,10.33,24,3,1,2,23,31,0,0.4561,0,720,13
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.PrimitiveOrWrapperDeserializer,0,9,0,0,0,1,2,34,36,0,6,1,157,4,8,145,394,0,0,0,0,0,0,0,1,14,66,11,,16,13,1,1,11,0,8,27,1,1,1,1,1,1.5,2,1,1,1,3,3,8,0,0,59,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.ShortDeserializer,0,6,0,0,0,1,2,36,38,0,5,5,158,5,1,137,365,0,0,1,0,0,0,0,1,15,67,14,3,17,15,0,2,14,1,0,29,0,0,1,1,2,1,1,3,1,1,5,2,0,0,0,66,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.SqlDateDeserializer,0,6,4,0.25,0,1,1,34,35,0,9,5,157,4,1,137,756,0,0,1,4,0,0,0,1,14,66,16,3,21,16,0,1,12,1,0,28,0,0,1.5,2,1,1.5,2,3,1,1,6,3,0,0.3333,0,84,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.StackTraceElementDeserializer,0,8,2,0.0526,0,1,1,34,35,0,29,7,157,4,1,137,15177,0,0,1,0,0,0,0,1,14,66,38,17,92,47,0,1,36,1,0,28,0,0,5,9,1,10.5,20,3,1,1,14,21,0,0.0556,0,511,10
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.StringDeserializer,0,7,2,0.1,0,1,1,34,35,0,12,6,157,4,1,137,1686,0,0,1,0,0,0,0,1,14,66,20,6,30,21,0,1,18,1,0,28,0,0,2,3,1,3.5,6,3,1,1,7,7,0,0.1111,0,131,4
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializer.TokenBufferDeserializer,0,6,7,0.35,0,1,1,34,35,0,11,5,157,4,1,137,732,0,0,1,6,0,0,0,1,14,66,20,3,18,13,0,1,13,1,0,28,0,0,1,1,1,2,3,4,1,1,6,4,0,0.5385,0,66,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializerProvider,1,20,135,0.4141,2,2,4,34,38,0,145,19,230,2,1,132,376038,1,0,1,57,0.3333,0,0,2,19,71,326,2,383,108,4,0,191,13,0,11,0,0,2.6,1,1.87,5.87,1,7,1,11,50,88,0,0.7622,0,2587,39
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializerProvider.WrappedDeserializer,0,6,6,0.1935,0,1,2,19,21,0,7,5,132,2,1,133,852,0,0,0,5,0,0,0,2,7,58,31,2,26,19,2,0,25,1,0,13,1,0,1,1,2.33,1.67,3,2,1,2,5,5,0,0.24,0,110,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdDeserializers,0,29,29,0.2929,2,1,1,16,17,0,20,28,183,1,1,136,17866,0,0,0,6,0.25,0,0,1,16,68,99,47,149,55,1,0,70,3,0,11,0,0,1.5,3,0.75,10.75,39,5,1,1,42,43,0,0.4143,0,861,6
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer,0,15,19,0.3455,0,1,1,20,21,0,67,3,132,2,12,145,125581,11,0,0,3,0,0,0,4,7,58,55,,294,81,1,0,37,5,11,11,0,0,1.33,1,1.14,2.17,1,2,1,6,12,13,11,1.5,0,1863,8
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.BoolKD,0,4,0,0,0,1,1,22,23,0,8,3,133,3,1,134,963,0,0,1,0,0,0,0,1,8,59,15,4,27,21,0,1,15,1,0,16,0,0,2,3,1,3,5,2,1,1,5,6,0,0,0,118,4
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.ByteKD,0,4,0,0,0,1,1,22,23,0,13,3,133,3,1,134,1913,0,0,1,0,0,0,0,1,8,59,13,4,30,26,0,1,13,1,0,16,0,0,1.5,2,1,2.5,4,2,1,1,6,5,0,0,0,141,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.CharKD,0,4,4,0.25,0,1,1,22,23,0,10,3,133,3,1,134,1189,0,0,1,4,0,0,0,1,8,59,16,5,25,22,0,1,12,1,0,16,0,0,1.5,2,1,2,3,2,1,1,7,4,0,0.3333,0,111,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.DoubleKD,0,4,0,0,0,1,1,22,23,0,5,3,133,3,1,134,207,0,0,1,0,0,0,0,1,8,59,9,2,12,11,0,1,9,1,0,16,0,0,1,1,1,1,1,2,1,1,4,2,0,0,0,41,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.EnumKD,0,5,0,0,0,1,2,22,24,0,11,4,134,3,1,134,1424,0,0,0,0,0,0,0,1,8,59,18,4,28,23,1,1,18,1,0,16,0,0,1.5,2,1.5,3,4,2,1,1,6,6,0,0,0,126,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.FloatKD,0,4,3,0.25,0,1,1,22,23,0,6,3,133,3,1,134,310,0,0,1,0,0,0,0,1,8,59,12,3,14,13,0,1,9,1,0,16,0,0,1,1,1,1,1,2,1,1,5,2,0,0.3333,0,51,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.IntKD,0,4,0,0,0,1,1,22,23,0,5,3,133,3,1,134,207,0,0,1,0,0,0,0,1,8,59,9,2,12,11,0,1,9,1,0,16,0,0,1,1,1,1,1,2,1,1,4,2,0,0,0,41,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.LongKD,0,4,0,0,0,1,1,22,23,0,5,3,133,3,1,134,207,0,0,1,0,0,0,0,1,8,59,9,2,12,11,0,1,9,1,0,16,0,0,1,1,1,1,1,2,1,1,4,2,0,0,0,41,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.ShortKD,0,4,0,0,0,1,1,22,23,0,13,3,133,3,1,134,1913,0,0,1,0,0,0,0,1,8,59,13,4,30,26,0,1,13,1,0,16,0,0,1.5,2,1,2.5,4,2,1,1,6,5,0,0,0,141,3
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.StringCtorKeyDeserializer,0,3,4,0.2353,0,1,2,22,24,0,9,2,133,3,1,134,628,0,0,0,4,0,0,0,1,8,59,17,3,18,14,1,1,13,1,0,16,0,0,1,1,1.5,1.5,2,2,1,1,5,3,0,0.3077,0,68,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializer.StringFactoryKeyDeserializer,0,3,4,0.2353,0,1,2,22,24,0,8,2,133,3,1,134,612,0,0,0,4,0,0,0,1,8,59,17,3,19,15,1,1,13,1,0,16,0,0,1,1,1.5,1.5,2,2,1,1,5,3,0,0.3077,0,74,2
android-xbmcremote,org.codehaus.jackson.map.deser.StdKeyDeserializers,0,19,25,0.3731,1,1,1,17,18,0,17,18,146,1,1,133,6075,0,0,0,12,0,0,0,3,12,60,67,17,71,31,1,0,42,4,0,11,0,0,1.4,3,1,4.2,8,5,1,3,26,21,0,0.5952,0,351,7
android-xbmcremote,org.codehaus.jackson.map.deser.StdScalarDeserializer,0,18,6,0.3158,0,1,1,32,33,0,5,5,156,3,13,164,285,0,0,1,6,0,0,0,1,13,65,19,,15,14,0,1,13,0,13,25,1,1,1,1,2,1,1,3,1,1,4,2,26,0.4615,0,57,2
android-xbmcremote,org.codehaus.jackson.map.deser.ThrowableDeserializer,0,10,21,0.3,0,1,13,56,69,0,50,9,156,4,1,135,34275,0,1,0,4,0,0,0,1,13,65,70,14,119,53,1,12,51,0,0,48,1,0,5,9,1.5,16.5,32,4,1,1,16,33,0,0.3725,0,681,10
android-xbmcremote,org.codehaus.jackson.map.deser.UntypedObjectDeserializer,0,10,38,0.2794,0,1,1,35,36,0,56,9,156,3,1,137,69899,0,0,1,5,0,0,0,1,13,65,136,37,206,66,0,1,102,3,0,25,1,0,6.2,13,1.8,14,28,3,1,4,24,70,0,0.3333,0,1245,31
android-xbmcremote,org.codehaus.jackson.map.introspect.Annotated,0,17,20,0.5,0,1,0,22,22,0,7,3,12,1,14,354,1188,0,0,1,20,0.3,0,0,6,5,8,40,,38,18,0,0,20,3,3,11,0,0,1,1,0.3,0.75,1,2,5,9,12,3,7,1,0,158,4
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedClass,6,28,275,0.3425,15,1,13,66,79,47,373,14,131,2,15,341,2904332,0,0,1,111,0.25,0,0,1,6,57,803,180,1020,198,13,0,528,42,0,13,1,0,3.55,22,1.25,6.48,40,3,5,28,122,285,0,0.5208,0,7781,156
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedConstructor,0,17,25,0.3571,0,1,3,50,53,0,25,4,19,4,13,344,11725,0,0,0,0,0,0,0,1,8,11,70,11,90,36,1,2,45,11,0,20,1,0,1.23,2,0.46,1.38,4,1,3,12,21,18,0,0.5556,0,465,16
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedField,0,13,31,0.4493,1,1,2,39,41,0,19,2,17,3,11,345,6687,0,0,0,11,0.0769,0,0,2,7,10,69,12,69,29,2,0,38,11,0,14,1,0,1,1,0.31,1.08,2,1,4,11,22,14,0,0.8158,0,335,13
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedMember,0,15,14,0.6087,1,1,0,26,26,0,0,2,15,2,13,352,0,0,0,1,14,0.25,0,0,2,6,9,23,,16,11,0,0,9,1,2,14,0,0,1,1,0,1,1,2,4,2,6,2,4,1.5556,0,55,2
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedMethod,0,23,33,0.3667,0,1,4,53,57,0,29,4,19,4,19,348,16934,0,0,0,5,0.0625,0,0,1,8,11,90,17,107,43,2,2,57,14,0,20,1,0,1.19,2,0.38,1.31,3,1,4,15,26,21,0,0.5789,0,580,19
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedMethodMap,0,3,17,0.2464,1,1,1,22,23,0,50,2,21,1,1,342,23430,0,1,0,12,0.2222,0,0,1,9,12,69,13,94,31,1,0,52,8,0,11,0,0,1.67,2,0.67,2.11,4,1,1,7,21,19,0,0.3269,0,465,15
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedParameter,0,11,25,0.463,1,1,2,31,33,0,8,2,14,2,9,351,1440,0,0,0,4,0,0,0,6,6,9,54,3,41,21,2,0,29,8,0,14,0,0,1,1,0.44,1.11,2,1,3,7,12,10,0,0.8621,0,180,9
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotatedWithParams,0,9,42,0.4773,3,1,2,37,39,0,25,4,18,3,5,350,11495,0,0,1,27,0.2727,0,0,6,7,10,88,,89,32,2,0,46,6,2,15,0,0,1.43,3,1,2.14,5,1,1,7,16,15,2,0.913,0,445,10
android-xbmcremote,org.codehaus.jackson.map.introspect.AnnotationMap,0,6,18,0.3051,3,1,1,19,20,0,37,0,0,1,6,353,12362,0,0,0,13,0.2857,0,0,1,1,1,59,9,70,27,1,0,41,5,0,10,1,0,1.71,2,0.57,1.86,3,0,1,3,14,13,0,0.439,0,332,12
android-xbmcremote,org.codehaus.jackson.map.introspect.BasicBeanDescription,4,21,319,0.4208,0,1,4,49,53,0,249,14,132,2,7,139,1766525,0,0,0.6667,125,0.5312,0,0,3,11,58,758,158,921,208,3,1,446,31,0,13,0,0,3.94,13,1.12,8,29,6,3,31,105,256,0,0.6996,0,7092,126
android-xbmcremote,org.codehaus.jackson.map.introspect.BasicClassIntrospector,0,16,38,0.3689,0,1,1,26,27,0,80,15,136,2,1,132,89914,3,0,0,8,0.25,0,0,5,12,59,103,30,193,56,1,0,65,7,0,11,0,0,1.12,2,2.12,3.25,6,4,1,7,20,26,0,1.8611,0,1120,9
android-xbmcremote,org.codehaus.jackson.map.introspect.BasicClassIntrospector.GetterMethodFilter,0,3,5,0.3333,0,1,1,15,16,0,5,2,4,1,1,133,242,0,1,0,5,0,0,0,1,3,3,15,1,14,11,1,0,10,1,0,11,0,0,1,1,0.5,0.5,1,2,1,1,3,1,0,0.5,0,48,2
android-xbmcremote,org.codehaus.jackson.map.introspect.BasicClassIntrospector.SetterAndGetterMethodFilter,0,3,5,0.2,0,0,1,15,16,0,18,2,5,2,1,133,2878,0,1,0,4,0,0,0,1,3,3,25,5,37,20,1,0,20,0,0,11,1,0,4,4,1,8,8,2,1,1,5,8,0,0.25,0,159,4
android-xbmcremote,org.codehaus.jackson.map.introspect.BasicClassIntrospector.SetterMethodFilter,0,4,19,0.5,0,0,1,14,15,0,10,2,2,1,2,134,1528,0,1,0,9,0,0,0,1,2,2,38,3,32,22,1,0,19,1,1,11,0,0,4,4,1,9,9,1,1,1,4,9,1,1,0,142,4
android-xbmcremote,org.codehaus.jackson.map.introspect.JacksonAnnotationIntrospector,2,53,158,0.3038,0,1,0,88,88,0,192,52,178,2,1,132,796040,0,0,1,4,0,0,0,35,11,62,520,93,615,105,0,0,363,38,0,11,0,0,2.33,5,1.26,4.21,14,8,1,38,91,164,0,0.4325,1,4129,91
android-xbmcremote,org.codehaus.jackson.map.introspect.MemberKey,0,3,13,0.1831,0,3,3,18,21,0,30,1,1,1,2,343,20340,0,0,0,5,0,0,0,0,2,2,71,11,118,52,3,0,58,0,0,8,3,0,2.5,9,0.83,5,24,0,1,3,13,30,0,0.2241,0,672,15
android-xbmcremote,org.codehaus.jackson.map.introspect.MethodFilter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
android-xbmcremote,org.codehaus.jackson.map.introspect.NopAnnotationIntrospector,0,17,60,0.2927,0,0,1,86,87,47,37,16,131,2,2,341,16580,0,0,1,10,0,0,0,37,6,57,205,0,125,12,1,0,145,37,0,11,0,0,1,1,1.3,1,1,5,1,37,37,37,0,0.4138,0,448,37
android-xbmcremote,org.codehaus.jackson.map.introspect.VisibilityChecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,
android-xbmcremote,org.codehaus.jackson.map.introspect.VisibilityChecker.Std,1,8,54,0.3017,0,2,6,49,55,0,81,7,25,1,1,132,185667,0,1,0.1667,32,0.0952,0,0,1,10,13,179,55,355,84,6,0,125,18,0,10,1,0,2.1,7,1.14,3.24,16,2,1,19,36,68,0,0.432,0,2269,44
android-xbmcremote,org.codehaus.jackson.map.jsontype.NamedType,0,12,10,0.2326,1,2,3,21,24,0,23,0,0,1,12,343,10927,0,0,0,10,0.1111,0,0,2,1,1,43,8,92,35,3,0,33,4,0,8,3,0,1.56,4,0.56,1.89,7,0,7,6,13,17,0,0.303,0,471,14
android-xbmcremote,org.codehaus.jackson.map.jsontype.TypeIdResolver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
